"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"8/29/2020","1598659200","72009990.5","1653.34938188","22.96"
"8/30/2020","1598745600","72009990.5","1703.036275325","23.65"
"8/31/2020","1598832000","72009990.5","1668.471479885","23.17"
"9/1/2020","1598918400","72009990.5","1782.247264875","24.75"
"9/2/2020","1599004800","72009990.5","1781.52716497","24.74"
"9/3/2020","1599091200","72009990.5","1470.44400601","20.42"
"9/4/2020","1599177600","72009990.5","1512.929900405","21.01"
"9/5/2020","1599264000","72009990.5","1402.75461494","19.48"
"9/6/2020","1599350400","72009990.5","1670.6317796","23.20"
"9/7/2020","1599436800","72009990.5","1617.34438663","22.46"
"9/8/2020","1599523200","72009990.5","1673.51217922","23.24"
"9/9/2020","1599609600","72009990.5","1762.084467535","24.47"
"9/10/2020","1599696000","72009990.5","1766.405066965","24.53"
"9/11/2020","1599782400","72009990.5","1831.214058415","25.43"
"9/12/2020","1599868800","72009990.5","2055.16512887","28.54"
"9/13/2020","1599955200","72009990.5","2243.83130398","31.16"
"9/14/2020","1600041600","72009990.5","2245.991603695","31.19"
"9/15/2020","1600128000","72009990.5","1955.79134198","27.16"
"9/16/2020","1600214400","72009990.5","2006.19833533","27.86"
"9/17/2020","1600300800","72009990.5","1953.631042265","27.13"
"9/18/2020","1600387200","72009990.5","1993.23653704","27.68"
"9/19/2020","1600473600","72009990.5","1960.11194141","27.22"
"9/20/2020","1600560000","72009990.5","1898.18334958","26.36"
"9/21/2020","1600646400","72009990.5","1659.830281025","23.05"
"9/22/2020","1600732800","72009990.5","1732.56037143","24.06"
"9/23/2020","1600819200","72009990.5","1643.988083115","22.83"
"9/24/2020","1600905600","72009990.5","1770.00556649","24.58"
"9/25/2020","1600992000","72009990.5","1777.926665445","24.69"
"9/26/2020","1601078400","72009990.5","1886.6617511","26.20"
"9/27/2020","1601164800","72009990.5","1890.98235053","26.26"
"9/28/2020","1601251200","72009990.5","1941.38934388","26.96"
"9/29/2020","1601337600","72009990.5","2078.928425735","28.87"
"9/30/2020","1601424000","72009990.5","2113.493221175","29.35"
"10/1/2020","1601510400","72009990.5","1975.234039415","27.43"
"10/2/2020","1601596800","72009990.5","1968.033040365","27.33"
"10/3/2020","1601683200","72009990.5","2032.12193191","28.22"
"10/4/2020","1601769600","72009990.5","2089.72992431","29.02"
"10/5/2020","1601856000","72009990.5","2061.646028015","28.63"
"10/6/2020","1601942400","72009990.5","1995.396836755","27.71"
"10/7/2020","1602028800","72009990.5","1994.67673685","27.70"
"10/8/2020","1602115200","72009990.5","1995.396836755","27.71"
"10/9/2020","1602201600","72009990.5","2044.363630295","28.39"
"10/10/2020","1602288000","72009990.5","2045.803830105","28.41"
"10/11/2020","1602374400","72009990.5","2055.16512887","28.54"
"10/12/2020","1602460800","72009990.5","2209.986608445","30.69"
"10/13/2020","1602547200","72009990.5","2212.14690816","30.72"
"10/14/2020","1602633600","72009990.5","2222.22830683","30.86"
"10/15/2020","1602720000","72009990.5","2255.35290246","31.32"
"10/16/2020","1602806400","72009990.5","2161.019814905","30.01"
"10/17/2020","1602892800","72009990.5","2176.862012815","30.23"
"10/18/2020","1602979200","72009990.5","2208.546408635","30.67"
"10/19/2020","1603065600","72009990.5","2154.53891576","29.92"
"10/20/2020","1603152000","72009990.5","2073.167626495","28.79"
"10/21/2020","1603238400","72009990.5","2143.737417185","29.77"
"10/22/2020","1603324800","72009990.5","2207.82630873","30.66"
"10/23/2020","1603411200","72009990.5","2207.106208825","30.65"
"10/24/2020","1603497600","72009990.5","2205.666009015","30.63"
"10/25/2020","1603584000","72009990.5","2171.82131348","30.16"
"10/26/2020","1603670400","72009990.5","2236.63030493","31.06"
"10/27/2020","1603756800","72009990.5","2273.355400085","31.57"
"10/28/2020","1603843200","72009990.5","2186.22331158","30.36"
"10/29/2020","1603929600","72009990.5","2150.938416235","29.87"
"10/30/2020","1604016000","72009990.5","2053.72492906","28.52"
"10/31/2020","1604102400","72009990.5","2054.445028965","28.53"
"11/1/2020","1604188800","72009990.5","2054.445028965","28.53"
"11/2/2020","1604275200","72009990.5","2004.75813552","27.84"
"11/3/2020","1604361600","72009990.5","0.000","0.00"
"11/4/2020","1604448000","72009990.5","1939.94914407","26.94"
"11/5/2020","1604534400","72009990.5","1996.11693666","27.72"
"11/6/2020","1604620800","72009990.5","2091.890224025","29.05"
"11/7/2020","1604707200","72009990.5","2000.43753609","27.78"
"11/8/2020","1604793600","72009990.5","2046.52393001","28.42"
"11/9/2020","1604880000","72009990.5","2024.200832955","28.11"
"11/10/2020","1604966400","72009990.5","2032.12193191","28.22"
"11/11/2020","1605052800","72009990.5","2017.71993381","28.02"
"11/12/2020","1605139200","72009990.5","1998.277236375","27.75"
"11/13/2020","1605225600","72009990.5","2032.12193191","28.22"
"11/14/2020","1605312000","72009990.5","2010.51893476","27.92"
"11/15/2020","1605398400","72009990.5","1993.23653704","27.68"
"11/16/2020","1605484800","72009990.5","2015.559634095","27.99"
"11/17/2020","1605571200","72009990.5","2061.646028015","28.63"
"11/18/2020","1605657600","72009990.5","2023.48073305","28.10"
"11/19/2020","1605744000","72009990.5","2027.80133248","28.16"
"11/20/2020","1605830400","72009990.5","2085.40932488","28.96"
"11/21/2020","1605916800","72009990.5","2198.465009965","30.53"
"11/22/2020","1606003200","72009990.5","2161.73991481","30.02"
"11/23/2020","1606089600","72009990.5","2232.3097055","31.00"
"11/24/2020","1606176000","72009990.5","2438.978378235","33.87"
"11/25/2020","1606262400","72009990.5","2253.192602745","31.29"
"11/26/2020","1606348800","72009990.5","2034.282231625","28.25"
"11/27/2020","1606435200","72009990.5","2051.564629345","28.49"
"11/28/2020","1606521600","72009990.5","2101.25152279","29.18"
"11/29/2020","1606608000","72009990.5","2168.94091386","30.12"
"11/30/2020","1606694400","72009990.5","2266.87450094","31.48"
"12/1/2020","1606780800","72009990.5","2171.82131348","30.16"
"12/2/2020","1606867200","72009990.5","2181.90271215","30.30"
"12/3/2020","1606953600","72009990.5","2212.867008065","30.73"
"12/4/2020","1607040000","72009990.5","2089.72992431","29.02"
"12/5/2020","1607126400","72009990.5","2142.297217375","29.75"
"12/6/2020","1607212800","72009990.5","2125.014819655","29.51"
"12/7/2020","1607299200","72009990.5","2116.373620795","29.39"
"12/8/2020","1607385600","72009990.5","1992.516437135","27.67"
"12/9/2020","1607472000","72009990.5","2027.80133248","28.16"
"12/10/2020","1607558400","72009990.5","1992.516437135","27.67"
"12/11/2020","1607644800","72009990.5","1968.75314027","27.34"
"12/12/2020","1607731200","72009990.5","2028.521432385","28.17"
"12/13/2020","1607817600","72009990.5","2096.93092336","29.12"
"12/14/2020","1607904000","72009990.5","2162.460014715","30.03"
"12/15/2020","1607990400","72009990.5","2126.455019465","29.53"
"12/16/2020","1608076800","72009990.5","2199.905209775","30.55"
"12/17/2020","1608163200","72009990.5","2177.58211272","30.24"
"12/18/2020","1608249600","72009990.5","2229.42930588","30.96"
"12/19/2020","1608336000","72009990.5","2398.652783555","33.31"
"12/20/2020","1608422400","72009990.5","2467.06227453","34.26"
"12/21/2020","1608508800","72009990.5","2317.28149429","32.18"
"12/22/2020","1608595200","72009990.5","2415.21508137","33.54"
"12/23/2020","1608681600","72009990.5","2245.991603695","31.19"
"12/24/2020","1608768000","72009990.5","2340.32469125","32.50"
"12/25/2020","1608854400","72009990.5","2389.29148479","33.18"
"12/26/2020","1608940800","72009990.5","2416.65528118","33.56"
"12/27/2020","1609027200","72009990.5","2419.5356808","33.60"
"12/28/2020","1609113600","72009990.5","2583.71845914","35.88"
"12/29/2020","1609200000","72009990.5","2811.27002912","39.04"
"12/30/2020","1609286400","72009990.5","2745.740937765","38.13"
"12/31/2020","1609372800","72009990.5","2693.1736447","37.40"
"1/1/2021","1609459200","72009990.5","2719.09724128","37.76"
"1/2/2021","1609545600","72009990.5","2757.262536245","38.29"
"1/3/2021","1609632000","72009990.5","2978.33320708","41.36"
"1/4/2021","1609718400","72009990.5","2959.61060955","41.10"
"1/5/2021","1609804800","72009990.5","3017.21860195","41.90"
"1/6/2021","1609891200","72009990.5","3043.862298435","42.27"
"1/7/2021","1609977600","72009990.5","3141.07578561","43.62"
"1/8/2021","1610064000","72009990.5","3051.78339739","42.38"
"1/9/2021","1610150400","72009990.5","3164.11898257","43.94"
"1/10/2021","1610236800","72009990.5","3056.10399682","42.44"
"1/11/2021","1610323200","72009990.5","2747.90123748","38.16"
"1/12/2021","1610409600","72009990.5","2754.382136625","38.25"
"1/13/2021","1610496000","72009990.5","2891.201118575","40.15"
"1/14/2021","1610582400","72009990.5","3014.33820233","41.86"
"1/15/2021","1610668800","72009990.5","2943.048311735","40.87"
"1/16/2021","1610755200","72009990.5","3102.910490645","43.09"
"1/17/2021","1610841600","72009990.5","3305.978663855","45.91"
"1/18/2021","1610928000","72009990.5","3264.93296927","45.34"
"1/19/2021","1611014400","72009990.5","3061.144696155","42.51"
"1/20/2021","1611100800","72009990.5","3067.6255953","42.60"
"1/21/2021","1611187200","72009990.5","2784.626332635","38.67"
"1/22/2021","1611273600","72009990.5","2945.20861145","40.90"
"1/23/2021","1611360000","72009990.5","2945.20861145","40.90"
"1/24/2021","1611446400","72009990.5","3015.058302235","41.87"
"1/25/2021","1611532800","72009990.5","3007.13720328","41.76"
"1/26/2021","1611619200","72009990.5","3008.57740309","41.78"
"1/27/2021","1611705600","72009990.5","2953.129710405","41.01"
"1/28/2021","1611792000","72009990.5","3068.345695205","42.61"
"1/29/2021","1611878400","72009990.5","3087.78839264","42.88"
"1/30/2021","1611964800","72009990.5","3227.48777421","44.82"
"1/31/2021","1612051200","72009990.5","3195.80337839","44.38"
"2/1/2021","1612137600","72009990.5","3707.07431094","51.48"
"2/2/2021","1612224000","72009990.5","3678.27031474","51.08"
"2/3/2021","1612310400","72009990.5","3760.36170391","52.22"
"2/4/2021","1612396800","72009990.5","4034.719767715","56.03"
"2/5/2021","1612483200","72009990.5","4869.31555761","67.62"
"2/6/2021","1612569600","72009990.5","5250.96850726","72.92"
"2/7/2021","1612656000","72009990.5","4929.083849725","68.45"
"2/8/2021","1612742400","72009990.5","5755.03844076","79.92"
"2/9/2021","1612828800","72009990.5","7753.315677135","107.67"
"2/10/2021","1612915200","72009990.5","9286.40837488","128.96"
"2/11/2021","1613001600","72009990.5","8932.839321525","124.05"
"2/12/2021","1613088000","72009990.5","9858.16769945","136.90"
"2/13/2021","1613174400","72009990.5","9606.1327327","133.40"
"2/14/2021","1613260800","72009990.5","9799.11950724","136.08"
"2/15/2021","1613347200","72009990.5","9351.21736633","129.86"
"2/16/2021","1613433600","72009990.5","9367.779664145","130.09"
"2/17/2021","1613520000","72009990.5","11920.53382737","165.54"
"2/18/2021","1613606400","72009990.5","14083.71394199","195.58"
"2/19/2021","1613692800","72009990.5","24005.25043308","333.36"
"2/20/2021","1613779200","72009990.5","18319.3415832","254.40"
"2/21/2021","1613865600","72009990.5","21225.66479978","294.76"
"2/22/2021","1613952000","72009990.5","19252.59106008","267.36"
"2/23/2021","1614038400","72009990.5","16690.47559809","231.78"
"2/24/2021","1614124800","72009990.5","18323.66218263","254.46"
"2/25/2021","1614211200","72009990.5","16891.383471585","234.57"
"2/26/2021","1614297600","72009990.5","15965.334993755","221.71"
"2/27/2021","1614384000","72009990.5","16255.53525547","225.74"
"2/28/2021","1614470400","72009990.5","15161.703499775","210.55"
"3/1/2021","1614556800","72009990.5","18357.506878165","254.93"
"3/2/2021","1614643200","72009990.5","17280.95752019","239.98"
"3/3/2021","1614729600","72009990.5","17338.56551259","240.78"
"3/4/2021","1614816000","72009990.5","16539.25461804","229.68"
"3/5/2021","1614902400","72009990.5","16247.614156515","225.63"
"3/6/2021","1614988800","72009990.5","16304.50204901","226.42"
"3/7/2021","1615075200","72009990.5","17278.07712057","239.94"
"3/8/2021","1615161600","72009990.5","17332.80471335","240.70"
"3/9/2021","1615248000","72009990.5","21145.733710325","293.65"
"3/10/2021","1615334400","72009990.5","20067.74415254","278.68"
"3/11/2021","1615420800","72009990.5","20893.698743575","290.15"
"3/12/2021","1615507200","72009990.5","18953.749599505","263.21"
"3/13/2021","1615593600","72009990.5","19877.63777762","276.04"
"3/14/2021","1615680000","72009990.5","18960.950598555","263.31"
"3/15/2021","1615766400","72009990.5","18334.463681205","254.61"
"3/16/2021","1615852800","72009990.5","18614.58254425","258.50"
"3/17/2021","1615939200","72009990.5","19436.93663576","269.92"
"3/18/2021","1616025600","72009990.5","18795.327620405","261.01"
"3/19/2021","1616112000","72009990.5","18947.988800265","263.13"
"3/20/2021","1616198400","72009990.5","19045.20228744","264.48"
"3/21/2021","1616284800","72009990.5","19058.884185635","264.67"
"3/22/2021","1616371200","72009990.5","18358.947077975","254.95"
"3/23/2021","1616457600","72009990.5","18380.550075125","255.25"
"3/24/2021","1616544000","72009990.5","17890.16203982","248.44"
"3/25/2021","1616630400","72009990.5","16860.41917567","234.14"
"3/26/2021","1616716800","72009990.5","18375.50937579","255.18"
"3/27/2021","1616803200","72009990.5","19397.331140985","269.37"
"3/28/2021","1616889600","72009990.5","19349.08444735","268.70"
"3/29/2021","1616976000","72009990.5","19814.26898598","275.16"
"3/30/2021","1617062400","72009990.5","22433.99244037","311.54"
"3/31/2021","1617148800","72009990.5","21782.302026345","302.49"
"4/1/2021","1617235200","72009990.5","24068.61922472","334.24"
"4/2/2021","1617321600","72009990.5","24368.900885105","338.41"
"4/3/2021","1617408000","72009990.5","23180.01594195","321.90"
"4/4/2021","1617494400","72009990.5","25171.092179275","349.55"
"4/5/2021","1617580800","72009990.5","26521.999601055","368.31"
"4/6/2021","1617667200","72009990.5","29024.34677093","403.06"
"4/7/2021","1617753600","72009990.5","27035.43083332","375.44"
"4/8/2021","1617840000","72009990.5","30110.977527575","418.15"
"4/9/2021","1617926400","72009990.5","32637.087994315","453.23"
"4/10/2021","1618012800","72009990.5","33967.11251885","471.70"
"4/11/2021","1618099200","72009990.5","37836.209308415","525.43"
"4/12/2021","1618185600","72009990.5","42987.08392888","596.96"
"4/13/2021","1618272000","72009990.5","39635.73897101","550.42"
"4/14/2021","1618358400","72009990.5","39545.726482885","549.17"
"4/15/2021","1618444800","72009990.5","39058.938947105","542.41"
"4/16/2021","1618531200","72009990.5","36650.20476488","508.96"
"4/17/2021","1618617600","72009990.5","37113.9491037","515.40"
"4/18/2021","1618704000","72009990.5","34707.37522119","481.98"
"4/19/2021","1618790400","72009990.5","36326.15980763","504.46"
"4/20/2021","1618876800","72009990.5","42381.479908775","588.55"
"4/21/2021","1618963200","72009990.5","39152.551934755","543.71"
"4/22/2021","1619049600","72009990.5","36384.487899935","505.27"
"4/23/2021","1619136000","72009990.5","37958.626292265","527.13"
"4/24/2021","1619222400","72009990.5","35787.52507869","496.98"
"4/25/2021","1619308800","72009990.5","36397.449698225","505.45"
"4/26/2021","1619395200","72009990.5","38534.706216265","535.13"
"4/27/2021","1619481600","72009990.5","41006.80919013","569.46"
"4/28/2021","1619568000","72009990.5","40584.8306458","563.60"
"4/29/2021","1619654400","72009990.5","43252.800793825","600.65"
"4/30/2021","1619740800","72009990.5","44877.346179505","623.21"
"5/1/2021","1619827200","72009990.5","44693.72070373","620.66"
"5/2/2021","1619913600","72009990.5","44811.096988245","622.29"
"5/3/2021","1620000000","72009990.5","48723.39977211","676.62"
"5/4/2021","1620086400","72009990.5","43939.05600329","610.18"
"5/5/2021","1620172800","72009990.5","46959.875104765","652.13"
"5/6/2021","1620259200","72009990.5","45683.858073105","634.41"
"5/7/2021","1620345600","72009990.5","44992.562164305","624.81"
"5/8/2021","1620432000","72009990.5","46604.8658516","647.20"
"5/9/2021","1620518400","72009990.5","47678.534809955","662.11"
"5/10/2021","1620604800","72009990.5","45502.392897045","631.89"
"5/11/2021","1620691200","72009990.5","48423.83821163","672.46"
"5/12/2021","1620777600","72009990.5","42598.950080085","591.57"
"5/13/2021","1620864000","72009990.5","41122.02517493","571.06"
"5/14/2021","1620950400","72009990.5","43437.146369505","603.21"
"5/15/2021","1621036800","72009990.5","40587.71104542","563.64"
"5/16/2021","1621123200","72009990.5","40628.756740005","564.21"
"5/17/2021","1621209600","72009990.5","36877.036234955","512.11"
"5/18/2021","1621296000","72009990.5","36595.4771721","508.20"
"5/19/2021","1621382400","72009990.5","24236.402502585","336.57"
"5/20/2021","1621468800","72009990.5","28164.54748436","391.12"
"5/21/2021","1621555200","72009990.5","23511.26189825","326.50"
"5/22/2021","1621641600","72009990.5","21582.114252755","299.71"
"5/23/2021","1621728000","72009990.5","18839.973814515","261.63"
"5/24/2021","1621814400","72009990.5","24901.774814805","345.81"
"5/25/2021","1621900800","72009990.5","24734.711636845","343.49"
"5/26/2021","1621987200","72009990.5","27351.554691615","379.83"
"5/27/2021","1622073600","72009990.5","26608.411589655","369.51"
"5/28/2021","1622160000","72009990.5","23702.80847298","329.16"
"5/29/2021","1622246400","72009990.5","21977.4491006","305.20"
"5/30/2021","1622332800","72009990.5","23456.53430547","325.74"
"5/31/2021","1622419200","72009990.5","25483.615538045","353.89"
"6/1/2021","1622505600","72009990.5","26101.461256535","362.47"
"6/2/2021","1622592000","72009990.5","28926.41318385","401.70"
"6/3/2021","1622678400","72009990.5","30820.275934","428.00"
"6/4/2021","1622764800","72009990.5","28136.463588065","390.73"
"6/5/2021","1622851200","72009990.5","28099.018393005","390.21"
"6/6/2021","1622937600","72009990.5","28356.09405909","393.78"
"6/7/2021","1623024000","72009990.5","25788.21779786","358.12"
"6/8/2021","1623110400","72009990.5","25413.76584726","352.92"
"6/9/2021","1623196800","72009990.5","27060.634329995","375.79"
"6/10/2021","1623283200","72009990.5","25346.796556095","351.99"
"6/11/2021","1623369600","72009990.5","24906.81551414","345.88"
"6/12/2021","1623456000","72009990.5","24762.075433235","343.87"
"6/13/2021","1623542400","72009990.5","26346.295224235","365.87"
"6/14/2021","1623628800","72009990.5","26655.938183385","370.17"
"6/15/2021","1623715200","72009990.5","26413.2645154","366.80"
"6/16/2021","1623801600","72009990.5","25006.18930103","347.26"
"6/17/2021","1623888000","72009990.5","25407.284948115","352.83"
"6/18/2021","1623974400","72009990.5","24294.73059489","337.38"
"6/19/2021","1624060800","72009990.5","24068.61922472","334.24"
"6/20/2021","1624147200","72009990.5","24419.307878455","339.11"
"6/21/2021","1624233600","72009990.5","19522.628524455","271.11"
"6/22/2021","1624320000","72009990.5","18860.85671176","261.92"
"6/23/2021","1624406400","72009990.5","21332.23958572","296.24"
"6/24/2021","1624492800","72009990.5","22206.44087039","308.38"
"6/25/2021","1624579200","72009990.5","20230.48673107","280.94"
"6/26/2021","1624665600","72009990.5","20131.833044085","279.57"
"6/27/2021","1624752000","72009990.5","20970.029333505","291.21"
"6/28/2021","1624838400","72009990.5","20882.897245","290.00"
"6/29/2021","1624924800","72009990.5","21659.16494259","300.78"
"6/30/2021","1625011200","72009990.5","21860.072816085","303.57"
"7/1/2021","1625097600","72009990.5","20711.51346761","287.62"
"7/2/2021","1625184000","72009990.5","20682.70947141","287.22"
"7/3/2021","1625270400","72009990.5","21477.69976653","298.26"
"7/4/2021","1625356800","72009990.5","22166.11527571","307.82"
"7/5/2021","1625443200","72009990.5","21757.818629575","302.15"
"7/6/2021","1625529600","72009990.5","23064.079857245","320.29"
"7/7/2021","1625616000","72009990.5","23619.996983905","328.01"
"7/8/2021","1625702400","72009990.5","22342.539752435","310.27"
"7/9/2021","1625788800","72009990.5","22809.164490875","316.75"
"7/10/2021","1625875200","72009990.5","22763.79819686","316.12"
"7/11/2021","1625961600","72009990.5","23203.05913891","322.22"
"7/12/2021","1626048000","72009990.5","22762.35799705","316.10"
"7/13/2021","1626134400","72009990.5","22246.76646507","308.94"
"7/14/2021","1626220800","72009990.5","22280.611160605","309.41"
"7/15/2021","1626307200","72009990.5","22734.274100755","315.71"
"7/16/2021","1626393600","72009990.5","21821.90752112","303.04"
"7/17/2021","1626480000","72009990.5","21645.483044395","300.59"
"7/18/2021","1626566400","72009990.5","21754.938229955","302.11"
"7/19/2021","1626652800","72009990.5","20188.72093658","280.36"
"7/20/2021","1626739200","72009990.5","19050.242986775","264.55"
"7/21/2021","1626825600","72009990.5","21096.766916785","292.97"
"7/22/2021","1626912000","72009990.5","21140.69301099","293.58"
"7/23/2021","1626998400","72009990.5","21548.26955722","299.24"
"7/24/2021","1627084800","72009990.5","21729.014633375","301.75"
"7/25/2021","1627171200","72009990.5","21810.38592264","302.88"
"7/26/2021","1627257600","72009990.5","21885.996412665","303.93"
"7/27/2021","1627344000","72009990.5","22591.694319565","313.73"
"7/28/2021","1627430400","72009990.5","22608.25661738","313.96"
"7/29/2021","1627516800","72009990.5","22836.528287265","317.13"
"7/30/2021","1627603200","72009990.5","23250.58573264","322.88"
"7/31/2021","1627689600","72009990.5","23949.08264049","332.58"
"8/1/2021","1627776000","72009990.5","23964.204738495","332.79"
"8/2/2021","1627862400","72009990.5","23815.14405816","330.72"
"8/3/2021","1627948800","72009990.5","23281.550028555","323.31"
"8/4/2021","1628035200","72009990.5","24111.82521902","334.84"
"8/5/2021","1628121600","72009990.5","24353.058687195","338.19"
"8/6/2021","1628208000","72009990.5","24658.381046915","342.43"
"8/7/2021","1628294400","72009990.5","25672.281713155","356.51"
"8/8/2021","1628380800","72009990.5","24630.29715062","342.04"
"8/9/2021","1628467200","72009990.5","25540.50343054","354.68"
"8/10/2021","1628553600","72009990.5","26794.91746505","372.10"
"8/11/2021","1628640000","72009990.5","28171.028383505","391.21"
"8/12/2021","1628726400","72009990.5","27789.375433855","385.91"
"8/13/2021","1628812800","72009990.5","29614.108593125","411.25"
"8/14/2021","1628899200","72009990.5","29457.126813835","409.07"
"8/15/2021","1628985600","72009990.5","29840.219963295","414.39"
"8/16/2021","1629072000","72009990.5","29951.83544857","415.94"
"8/17/2021","1629158400","72009990.5","28927.133283755","401.71"
"8/18/2021","1629244800","72009990.5","28518.116537715","396.03"
"8/19/2021","1629331200","72009990.5","31042.786804645","431.09"
"8/20/2021","1629417600","72009990.5","32777.50747579","455.18"
"8/21/2021","1629504000","72009990.5","32341.12693336","449.12"
"8/22/2021","1629590400","72009990.5","32326.72493526","448.92"
"8/23/2021","1629676800","72009990.5","35968.99025475","499.50"
"8/24/2021","1629763200","72009990.5","33987.995416095","471.99"
"8/25/2021","1629849600","72009990.5","36249.8292177","503.40"
"8/26/2021","1629936000","72009990.5","34435.897557005","478.21"
"8/27/2021","1630022400","72009990.5","35620.46190073","494.66"
"8/28/2021","1630108800","72009990.5","35020.618679865","486.33"
"8/29/2021","1630195200","72009990.5","34562.635140285","479.97"
"8/30/2021","1630281600","72009990.5","33128.196129525","460.05"
"8/31/2021","1630368000","72009990.5","33442.87978801","464.42"
"9/1/2021","1630454400","72009990.5","35275.534046235","489.87"
"9/2/2021","1630540800","72009990.5","34830.512304945","483.69"
"9/3/2021","1630627200","72009990.5","35186.96175792","488.64"
"9/4/2021","1630713600","72009990.5","35840.092371755","497.71"
"9/5/2021","1630800000","72009990.5","36342.722105445","504.69"
"9/6/2021","1630886400","72009990.5","35739.99848496","496.32"
"9/7/2021","1630972800","72009990.5","30118.89862653","418.26"
"9/8/2021","1631059200","72009990.5","29880.545557975","414.95"
"9/9/2021","1631145600","72009990.5","30337.088897745","421.29"
"9/10/2021","1631232000","72009990.5","28904.090086795","401.39"
"9/11/2021","1631318400","72009990.5","29162.60595269","404.98"
"9/12/2021","1631404800","72009990.5","30023.125339165","416.93"
"9/13/2021","1631491200","72009990.5","28734.146509215","399.03"
"9/14/2021","1631577600","72009990.5","29863.263160255","414.71"
"9/15/2021","1631664000","72009990.5","31055.748602935","431.27"
"9/16/2021","1631750400","72009990.5","30553.83896915","424.30"
"9/17/2021","1631836800","72009990.5","29272.781238155","406.51"
"9/18/2021","1631923200","72009990.5","29569.462399015","410.63"
"9/19/2021","1632009600","72009990.5","29420.40171868","408.56"
"9/20/2021","1632096000","72009990.5","26201.55514333","363.86"
"9/21/2021","1632182400","72009990.5","24788.71912972","344.24"
"9/22/2021","1632268800","72009990.5","27298.267298645","379.09"
"9/23/2021","1632355200","72009990.5","27641.75495333","383.86"
"9/24/2021","1632441600","72009990.5","25580.108925315","355.23"
"9/25/2021","1632528000","72009990.5","25190.53487671","349.82"
"9/26/2021","1632614400","72009990.5","24782.95833048","344.16"
"9/27/2021","1632700800","72009990.5","24181.674909805","335.81"
"9/28/2021","1632787200","72009990.5","23999.48963384","333.28"
"9/29/2021","1632873600","72009990.5","26460.79110913","367.46"
"9/30/2021","1632960000","72009990.5","27901.711019035","387.47"
"10/1/2021","1633046400","72009990.5","30357.97179499","421.58"
"10/2/2021","1633132800","72009990.5","30777.0699397","427.40"
"10/3/2021","1633219200","72009990.5","31010.38230892","430.64"
"10/4/2021","1633305600","72009990.5","30715.861447775","426.55"
"10/5/2021","1633392000","72009990.5","31865.140896155","442.51"
"10/6/2021","1633478400","72009990.5","31331.54686655","435.10"
"10/7/2021","1633564800","72009990.5","31568.459735295","438.39"
"10/8/2021","1633651200","72009990.5","30206.030715035","419.47"
"10/9/2021","1633737600","72009990.5","30388.215991","422.00"
"10/10/2021","1633824000","72009990.5","29120.120058295","404.39"
"10/11/2021","1633910400","72009990.5","29770.37027251","413.42"
"10/12/2021","1633996800","72009990.5","32013.481476585","444.57"
"10/13/2021","1634083200","72009990.5","33877.100030725","470.45"
"10/14/2021","1634169600","72009990.5","34041.282809065","472.73"
"10/15/2021","1634256000","72009990.5","34144.25709548","474.16"
"10/16/2021","1634342400","72009990.5","33545.854074425","465.85"
"10/17/2021","1634428800","72009990.5","33916.7055255","471.00"
"10/18/2021","1634515200","72009990.5","34922.685092785","484.97"
"10/19/2021","1634601600","72009990.5","35143.035663715","488.03"
"10/20/2021","1634688000","72009990.5","36110.849936035","501.47"
"10/21/2021","1634774400","72009990.5","33926.066824265","471.13"
"10/22/2021","1634860800","72009990.5","34499.266348645","479.09"
"10/23/2021","1634947200","72009990.5","34964.450887275","485.55"
"10/24/2021","1635033600","72009990.5","34268.11427914","475.88"
"10/25/2021","1635120000","72009990.5","34924.8453925","485.00"
"10/26/2021","1635206400","72009990.5","34427.256358145","478.09"
"10/27/2021","1635292800","72009990.5","32303.6817383","448.60"
"10/28/2021","1635379200","72009990.5","35460.59972182","492.44"
"10/29/2021","1635465600","72009990.5","38180.417063005","530.21"
"10/30/2021","1635552000","72009990.5","38073.12217716","528.72"
"10/31/2021","1635638400","72009990.5","37800.92441307","524.94"
"11/1/2021","1635724800","72009990.5","39728.631858755","551.71"
"11/2/2021","1635811200","72009990.5","39961.22412807","554.94"
"11/3/2021","1635897600","72009990.5","40957.122296685","568.77"
"11/4/2021","1635984000","72009990.5","40289.58968475","559.50"
"11/5/2021","1636070400","72009990.5","43765.511926185","607.77"
"11/6/2021","1636156800","72009990.5","45912.12974299","637.58"
"11/7/2021","1636243200","72009990.5","46790.65162709","649.78"
"11/8/2021","1636329600","72009990.5","47080.851888805","653.81"
"11/9/2021","1636416000","72009990.5","45736.42536617","635.14"
"11/10/2021","1636502400","72009990.5","44263.10096054","614.68"
"11/11/2021","1636588800","72009990.5","45286.362925545","628.89"
"11/12/2021","1636675200","72009990.5","45150.2640435","627.00"
"11/13/2021","1636761600","72009990.5","46792.811926805","649.81"
"11/14/2021","1636848000","72009990.5","46877.06361569","650.98"
"11/15/2021","1636934400","72009990.5","45655.054076905","634.01"
"11/16/2021","1637020800","72009990.5","42425.40600298","589.16"
"11/17/2021","1637107200","72009990.5","41637.61670691","578.22"
"11/18/2021","1637193600","72009990.5","38310.75514581","532.02"
"11/19/2021","1637280000","72009990.5","41881.730574705","581.61"
"11/20/2021","1637366400","72009990.5","43546.601555065","604.73"
"11/21/2021","1637452800","72009990.5","42099.200746015","584.63"
